0
0
2
0
6
0
0
0
0
12
0
0
9
0
0
0
2
0
0
0
0
0
0
0
0
12
1
8
4
8
10
0
7
0
0
10
0
0
0
9
12
0
4
0
3
1
0
0
0
0
0
10
6
0
10
0
0
0
12
0
