0,0
0,0
0,0
9,31
0,0
0,0
0,0
10,41
12,32
11,41
0,0
0,0
0,0
0,0
0,0
7,30
0,0
0,0
0,0
9,31
0,0
0,0
0,0
11,34
10,33
0,0
0,0
11,31
0,0
0,0
0,0
0,0
12,40
0,0
0,0
0,0
0,0
0,0
0,0
5,35
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
12,33
0,0
0,0
0,0
0,0
11,41
0,0
12,34
0,0
12,40
0,0
5,38
10,33
0,0
6,30
0,0
0,0
0,0
11,41
0,0
11,33
0,0
12,40
0,0
5,33
12,32
0,0
10,32
6,32
12,32
0,0
10,32
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5,35
0,0
8,41
0,0
0,0
0,0
0,0
0,0
12,32
0,0
0,0
11,41
0,0
0,0
0,0
0,0
0,0
12,41
0,0
0,0
0,0
0,0
7,40
5,38
0,0
10,32
0,0
0,0
0,0
5,37
7,40
5,33
0,0
0,0
0,0
5,37
5,36
11,33
0,0
0,0
0,0
0,0
6,37
0,0
0,0
0,0
6,30
0,0
0,0
0,0
8,30
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5,35
0,0
5,37
10,33
12,35
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
13,35
0,0
0,0
0,0
0,0
0,0
0,0
5,35
0,0
0,0
10,33
0,0
0,0
0,0
0,0
0,0
5,33
0,0
0,0
0,0
12,40
0,0
11,36
0,0
9,31
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
6,36
0,0
11,35
0,0
0,0
0,0
12,33
6,32
10,34
0,0
10,33
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
7,40
10,41
0,0
0,0
0,0
0,0
5,32
0,0
7,32
0,0
0,0
8,41
0,0
6,32
0,0
0,0
0,0
0,0
0,0
11,35
0,0
0,0
0,0
0,0
6,30
10,41
0,0
0,0
7,31
0,0
0,0
5,38
0,0
0,0
0,0
0,0
0,0
0,0
7,40
12,41
0,0
0,0
0,0
0,0
5,35
5,37
11,36
0,0
0,0
10,41
6,30
10,33
6,39
0,0
0,0
0,0
0,0
8,41
0,0
0,0
6,32
0,0
7,40
5,30
0,0
0,0
0,0
0,0
0,0
7,31
0,0
11,35
0,0
10,34
0,0
7,30
7,31
0,0
7,32
0,0
0,0
5,34
5,32
0,0
0,0
0,0
6,32
5,36
0,0
0,0
5,38
6,30
0,0
12,33
0,0
0,0
0,0
0,0
0,0
0,0
0,0
11,37
0,0
0,0
0,0
7,31
0,0
0,0
0,0
10,41
0,0
0,0
6,30
0,0
7,31
0,0
