0,0
5,29
0,0
0,0
0,0
5,33
0,0
8,40
0,0
0,0
12,42
0,0
0,0
0,0
0,0
12,40
0,0
0,0
0,0
0,0
0,0
0,0
0,0
3,35
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
7,29
0,0
0,0
0,0
9,31
0,0
0,0
0,0
10,33
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5,36
0,0
0,0
0,0
4,36
6,38
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
4,35
0,0
0,0
8,40
0,0
0,0
0,0
0,0
3,35
4,35
0,0
4,32
0,0
0,0
0,0
0,0
3,35
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
10,41
0,0
12,39
0,0
0,0
0,0
7,39
10,41
8,39
0,0
0,0
0,0
0,0
0,0
12,39
0,0
0,0
0,0
0,0
6,37
0,0
0,0
0,0
9,31
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5,29
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
12,41
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
12,39
10,32
7,29
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
3,34
0,0
0,0
0,0
9,34
0,0
0,0
0,0
0,0
12,40
0,0
0,0
0,0
6,38
0,0
10,34
0,0
0,0
0,0
0,0
3,36
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
9,34
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
6,37
0,0
5,36
0,0
0,0
9,41
0,0
0,0
0,0
0,0
10,41
0,0
0,0
5,37
0,0
0,0
6,38
6,37
0,0
0,0
0,0
0,0
0,0
0,0
4,32
0,0
7,39
10,33
0,0
5,32
0,0
0,0
0,0
0,0
0,0
5,33
0,0
0,0
0,0
0,0
9,31
0,0
0,0
0,0
0,0
