11,33
11,32
9,14
0,0
11,65
11,63
9,34
11,54
11,57
11,15
0,0
11,66
9,19
9,30
11,60
0,0
11,40
9,17
11,38
0,0
11,33
0,0
11,32
11,39
0,0
11,46
9,21
9,23
0,0
9,14
11,21
11,51
9,56
0,0
0,0
0,0
0,0
0,0
9,63
9,17
11,63
0,0
10,38
9,50
0,0
11,13
11,20
0,0
9,35
0,0
11,56
0,0
0,0
11,57
11,62
0,0
0,0
9,68
11,67
11,58
9,43
11,18
0,0
9,18
9,61
0,0
11,20
0,0
11,34
10,56
0,0
0,0
0,0
0,0
9,45
9,24
0,0
0,0
0,0
0,0
0,0
9,15
11,15
0,0
0,0
0,0
9,51
10,56
9,50
9,28
10,51
11,37
11,46
9,46
9,16
9,45
11,64
11,58
0,0
11,61
11,14
0,0
11,60
0,0
0,0
0,0
11,21
11,35
0,0
0,0
0,0
9,29
12,64
0,0
11,65
11,51
11,59
9,25
0,0
10,32
9,39
11,29
12,33
0,0
11,38
11,19
11,51
9,28
9,48
9,60
11,37
9,40
10,32
10,46
0,0
9,54
11,56
9,42
11,25
11,24
0,0
11,37
11,52
11,55
9,41
9,39
11,56
10,32
12,63
12,56
11,51
9,38
11,17
11,21
11,37
9,42
0,0
10,24
0,0
0,0
9,59
9,30
9,41
11,32
9,58
11,26
0,0
10,55
11,43
0,0
9,18
9,54
11,36
0,0
10,34
0,0
9,22
9,55
11,31
10,64
10,35
0,0
11,36
0,0
11,28
11,29
12,33
9,23
0,0
9,62
8,58
9,45
0,0
11,43
0,0
12,33
11,27
10,63
10,34
0,0
11,46
11,24
11,41
12,64
11,20
10,55
12,63
13,64
0,0
11,24
9,24
0,0
0,0
0,0
0,0
0,0
9,37
11,53
0,0
11,27
0,0
9,65
10,28
12,28
8,60
0,0
0,0
11,38
9,47
0,0
0,0
11,49
0,0
0,0
10,27
10,31
0,0
0,0
9,57
0,0
11,51
9,43
0,0
10,60
9,21
11,30
11,27
9,62
0,0
0,0
0,0
0,0
9,56
0,0
0,0
10,59
11,24
10,58
10,57
11,56
9,58
9,25
9,28
11,42
0,0
11,62
12,34
11,27
0,0
9,38
9,53
10,22
11,29
9,20
11,53
10,30
9,62
0,0
9,54
9,56
0,0
9,26
9,58
10,21
9,45
12,32
9,24
11,52
0,0
8,22
10,30
8,60
11,35
11,27
11,53
10,32
9,34
0,0
11,22
11,29
0,0
0,0
9,52
11,37
9,57
11,42
8,61
0,0
11,65
10,54
8,62
11,41
10,60
10,23
9,46
0,0
9,48
11,35
9,51
0,0
0,0
0,0
11,40
0,0
11,28
9,56
9,42
9,19
11,39
10,39
11,44
9,20
0,0
0,0
10,33
11,27
10,28
11,38
9,41
8,58
11,46
9,48
10,57
10,42
0,0
9,55
10,55
0,0
10,61
9,55
9,41
11,41
0,0
10,42
9,50
11,36
0,0
11,46
8,56
10,55
11,42
9,46
0,0
12,33
11,50
0,0
0,0
8,58
0,0
12,64
0,0
12,31
9,61
0,0
8,59
10,31
0,0
0,0
10,34
11,25
11,28
0,0
11,41
8,52
12,42
8,53
12,35
9,59
12,33
10,34
10,32
9,66
9,42
10,58
11,26
10,28
11,24
8,51
9,46
11,37
11,65
9,53
12,33
0,0
10,57
11,46
11,43
0,0
10,41
10,59
10,32
9,53
0,0
0,0
0,0
9,45
11,48
0,0
12,32
0,0
9,49
10,28
8,57
0,0
0,0
0,0
0,0
0,0
8,22
11,40
10,29
11,38
0,0
10,35
11,36
10,34
12,31
10,60
11,46
0,0
11,45
11,64
0,0
10,50
11,47
9,59
11,27
0,0
12,65
0,0
12,34
12,66
12,33
11,35
10,30
0,0
0,0
10,45
10,29
12,64
11,23
10,51
9,27
11,45
8,58
0,0
0,0
10,33
8,59
9,21
11,66
10,29
11,37
13,65
0,0
10,34
9,35
10,55
13,64
10,64
9,34
9,59
0,0
0,0
11,44
9,64
0,0
0,0
11,48
9,52
11,37
10,26
9,26
0,0
0,0
11,43
9,28
11,64
10,63
9,48
0,0
11,27
11,37
11,49
10,52
11,51
8,22
8,19
9,24
11,50
11,23
11,29
10,43
