-11.0,45.41864223778248
-12.0,44.46373115479946
-20.0,34.62383210659027
-31.0,12.966350331902504
-33.0,7.387914344668388
-27.0,22.27403052151203
-3.0,49.61921188235283
-6.0,49.08207410573959
0.0,46.9950767159462
-35.0,0.0
-5.0,49.461898267269135
-1.0,48.49377682805061
-19.0,36.09400050342083
-2.0,49.264041036367416
-34.0,4.167465850710869
-30.0,15.560302674770355
-16.0,40.04459361732006
-15.0,41.24349524080753
-8.0,47.9013934135437
-7.0,48.54487198591232
-32.0,10.00408723950386
-24.0,28.104852333664894
-18.0,37.46702939271927
-9.0,47.15352347493172
-23.0,29.816870748996735
-29.0,17.964871928095818
-25.0,26.26054947078228
-26.0,24.31262917816639
-22.0,31.503274127840996
-10.0,46.312824726104736
-13.0,43.45295614004135
-28.0,20.18245467543602
-4.0,49.65849803388119
-17.0,38.788551688194275
-14.0,42.39570651948452
-21.0,33.09331774711609
