7,14,8
6,9,9
7,5,8
6,3,9
7,10,10
6,5,9
0,0,0
7,8,8
7,11,8
0,0,0
7,2,10
7,11,10
0,0,0
0,0,0
7,8,8
7,11,8
8,4,9
0,0,0
8,12,9
0,0,0
0,0,0
0,0,0
8,5,8
8,5,9
0,0,0
6,5,9
7,8,8
6,12,10
0,0,0
0,0,0
0,0,0
0,0,0
7,12,10
6,4,9
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
6,5,10
0,0,0
0,0,0
0,0,0
0,0,0
6,4,10
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
6,5,9
0,0,0
0,0,0
7,4,9
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
7,4,10
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
7,5,10
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
6,5,11
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
6,6,10
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
6,6,9
0,0,0
0,0,0
6,5,10
0,0,0
0,0,0
6,6,10
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
