0,0,0
0,0,0
0,0,0
6,5,8
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
7,6,10
0,0,0
6,11,9
7,7,10
0,0,0
0,0,0
0,0,0
7,3,9
0,0,0
0,0,0
0,0,0
7,8,10
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
6,10,9
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
6,10,10
7,5,8
0,0,0
0,0,0
0,0,0
0,0,0
7,5,10
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
8,3,9
7,8,9
0,0,0
0,0,0
0,0,0
0,0,0
7,8,10
0,0,0
7,4,9
0,0,0
7,8,9
0,0,0
0,0,0
0,0,0
0,0,0
8,4,7
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
6,9,10
7,5,11
7,5,8
6,5,10
0,0,0
9,3,7
0,0,0
6,11,9
0,0,0
7,8,10
0,0,0
0,0,0
0,0,0
7,8,9
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
7,7,9
0,0,0
7,6,9
0,0,0
0,0,0
0,0,0
6,5,9
0,0,0
6,5,8
7,4,7
0,0,0
0,0,0
6,10,10
0,0,0
0,0,0
6,6,9
6,6,8
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
7,10,8
0,0,0
0,0,0
6,4,8
0,0,0
8,4,6
0,0,0
0,0,0
0,0,0
6,4,8
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
7,5,7
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
7,6,8
0,0,0
0,0,0
0,0,0
0,0,0
6,9,9
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
