0,0
78,49
0,0
3,52
80,45
0,0
0,0
0,0
0,0
75,54
0,0
0,0
0,0
0,0
80,48
2,46
0,0
0,0
0,0
75,49
78,54
0,0
0,0
0,0
79,45
76,51
0,0
80,46
80,44
1,45
78,54
0,0
1,56
79,57
79,44
79,55
78,54
77,45
0,0
0,0
0,0
1,50
0,0
75,52
75,53
0,0
0,0
76,51
74,51
80,54
0,0
73,52
0,0
0,0
74,52
71,49
0,0
71,47
71,48
0,0
0,0
72,48
78,55
0,0
0,0
0,0
80,49
72,50
78,54
0,0
76,49
75,50
4,50
0,0
0,0
76,49
73,47
72,48
80,49
73,48
76,47
4,50
0,0
77,55
0,0
0,0
0,0
0,0
1,50
0,0
1,55
75,53
2,53
75,54
0,0
0,0
4,50
0,0
0,0
78,53
71,48
78,44
0,0
0,0
73,46
0,0
3,51
4,50
75,51
77,45
0,0
76,51
0,0
80,52
76,52
0,0
0,0
0,0
0,0
0,0
0,0
73,45
0,0
73,54
0,0
0,0
1,56
0,0
74,52
80,53
1,52
0,0
78,44
1,49
0,0
0,0
77,51
79,47
77,45
0,0
73,53
0,0
0,0
74,52
76,52
0,0
0,0
78,55
76,52
79,55
0,0
76,53
0,0
0,0
1,49
0,0
0,0
0,0
1,50
1,51
72,53
71,53
74,55
1,48
77,54
0,0
79,51
0,0
0,0
0,0
1,49
1,53
75,55
76,53
0,0
0,0
76,51
0,0
0,0
0,0
72,47
0,0
75,55
0,0
73,53
0,0
75,47
2,50
76,46
75,46
78,53
74,55
1,46
0,0
0,0
1,49
80,48
0,0
0,0
0,0
0,0
2,45
0,0
0,0
0,0
0,0
73,49
0,0
0,0
2,50
80,48
80,54
78,46
1,49
79,53
79,53
0,0
0,0
0,0
0,0
2,52
0,0
0,0
0,0
0,0
2,49
0,0
0,0
0,0
0,0
0,0
1,50
0,0
0,0
1,54
76,46
0,0
0,0
0,0
0,0
1,44
0,0
0,0
80,51
0,0
0,0
0,0
2,49
77,55
80,54
77,56
80,50
78,53
0,0
80,53
0,0
0,0
73,47
0,0
1,48
76,46
2,49
0,0
75,53
80,51
0,0
80,54
0,0
2,53
75,45
75,44
2,55
0,0
73,48
0,0
72,48
76,56
0,0
0,0
0,0
0,0
0,0
0,0
2,48
75,45
80,45
2,48
0,0
1,46
75,43
0,0
80,49
0,0
0,0
0,0
0,0
78,50
0,0
0,0
0,0
0,0
1,49
0,0
0,0
0,0
1,55
0,0
0,0
3,48
0,0
76,45
0,0
2,51
76,55
80,53
0,0
1,46
0,0
0,0
0,0
76,55
0,0
80,50
2,54
73,49
1,47
0,0
0,0
0,0
2,51
80,49
0,0
0,0
0,0
0,0
73,51
0,0
0,0
3,48
0,0
77,49
0,0
78,55
78,54
80,53
77,53
1,51
0,0
0,0
78,52
77,49
79,45
74,54
80,46
77,53
1,50
0,0
79,54
0,0
0,0
78,50
0,0
73,49
0,0
78,50
0,0
78,53
80,51
76,55
1,45
2,46
0,0
0,0
73,47
79,49
79,50
0,0
0,0
2,48
80,53
0,0
0,0
2,48
0,0
2,47
79,53
0,0
2,47
78,55
0,0
1,48
0,0
2,50
0,0
2,50
0,0
0,0
0,0
0,0
0,0
80,52
0,0
73,49
0,0
2,50
2,48
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
80,51
2,48
0,0
0,0
80,47
0,0
0,0
