0,0
0,0
0,0
48,51
47,57
0,0
0,0
49,49
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
50,51
0,0
0,0
50,59
48,53
53,49
48,49
51,52
0,0
49,52
0,0
52,54
0,0
0,0
0,0
0,0
0,0
51,49
0,0
0,0
0,0
0,0
54,53
0,0
50,54
0,0
0,0
50,52
52,58
49,51
0,0
53,49
0,0
0,0
54,51
0,0
0,0
52,51
0,0
0,0
54,51
0,0
49,48
0,0
0,0
0,0
48,49
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
53,58
0,0
51,48
49,55
0,0
51,59
52,58
0,0
0,0
0,0
50,49
0,0
0,0
47,55
0,0
0,0
0,0
52,58
0,0
0,0
47,56
0,0
0,0
48,59
0,0
48,48
0,0
0,0
0,0
49,50
0,0
0,0
0,0
52,57
0,0
0,0
0,0
0,0
0,0
49,51
0,0
0,0
54,57
0,0
49,55
0,0
52,50
47,56
0,0
0,0
0,0
0,0
0,0
0,0
49,49
0,0
49,59
0,0
50,49
0,0
0,0
0,0
52,58
0,0
47,56
49,48
0,0
0,0
0,0
0,0
0,0
52,48
0,0
0,0
0,0
0,0
0,0
0,0
0,0
52,56
54,51
53,57
0,0
0,0
0,0
47,55
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
47,58
0,0
0,0
0,0
0,0
0,0
0,0
47,55
51,58
0,0
50,48
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
48,56
0,0
53,58
0,0
0,0
54,57
0,0
0,0
0,0
0,0
0,0
0,0
48,56
50,47
54,56
0,0
0,0
0,0
49,49
49,59
0,0
51,46
0,0
0,0
0,0
0,0
50,50
52,48
0,0
0,0
0,0
0,0
53,57
0,0
52,48
0,0
52,49
0,0
0,0
53,57
0,0
0,0
0,0
54,56
0,0
0,0
0,0
0,0
0,0
0,0
0,0
49,48
53,50
0,0
0,0
51,49
0,0
0,0
49,51
0,0
0,0
0,0
0,0
49,48
0,0
52,49
0,0
0,0
0,0
53,52
0,0
0,0
0,0
53,51
0,0
52,50
0,0
50,49
47,55
53,51
0,0
50,59
53,57
0,0
54,56
0,0
47,57
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
54,51
50,47
0,0
0,0
53,50
0,0
0,0
55,53
0,0
0,0
50,47
51,50
55,53
53,58
54,52
0,0
0,0
53,51
56,54
0,0
54,56
53,49
0,0
0,0
0,0
0,0
0,0
53,49
0,0
53,53
0,0
0,0
54,49
0,0
0,0
51,47
0,0
52,51
52,57
52,47
52,50
52,50
0,0
0,0
52,48
0,0
0,0
0,0
0,0
53,51
0,0
0,0
0,0
