-0.609375,-0.59375,-0.609375,-0.65625,-0.609375,-0.5625,-0.59375,-0.59375,-0.625,-0.625
-0.609375,-0.59375,-0.609375,-0.65625,-0.609375,-0.5625,-0.59375,-0.59375,-0.625,-0.625
-0.609375,-0.59375,-0.609375,-0.65625,-0.609375,-0.5625,-0.59375,-0.59375,-0.625,-0.625
-0.609375,-0.59375,-0.609375,-0.65625,-0.609375,-0.5625,-0.59375,-0.59375,-0.625,-0.625
-0.609375,-0.59375,-0.609375,-0.65625,-0.609375,-0.5625,-0.59375,-0.59375,-0.625,-0.625
-0.609375,-0.59375,-0.609375,-0.65625,-0.609375,-0.5625,-0.59375,-0.59375,-0.625,-0.625
-0.609375,-0.59375,-0.609375,-0.65625,-0.609375,-0.5625,-0.59375,-0.59375,-0.625,-0.625
-0.609375,-0.59375,-0.609375,-0.65625,-0.609375,-0.5625,-0.59375,-0.59375,-0.625,-0.625
-0.609375,-0.59375,-0.609375,-0.65625,-0.609375,-0.5625,-0.59375,-0.59375,-0.625,-0.625
-0.609375,-0.59375,-0.609375,-0.65625,-0.609375,-0.5625,-0.59375,-0.59375,-0.625,-0.625
-0.609375,-0.59375,-0.609375,-0.65625,-0.609375,-0.5625,-0.59375,-0.59375,-0.625,-0.625
-0.609375,-0.59375,-0.609375,-0.65625,-0.609375,-0.5625,-0.59375,-0.59375,-0.625,-0.625
-0.609375,-0.59375,-0.609375,-0.65625,-0.609375,-0.5625,-0.59375,-0.59375,-0.625,-0.625
-0.609375,-0.59375,-0.609375,-0.65625,-0.609375,-0.5625,-0.59375,-0.59375,-0.6247021484375,-0.625
-0.609375,-0.59375,-0.609375,-0.65625,-0.609375,-0.5625,-0.59375,-0.59375,-0.625,-0.625
-0.609375,-0.59375,-0.609375,-0.65625,-0.609375,-0.5625,-0.59375,-0.5936572265625,-0.625,-0.625
-0.609375,-0.59375,-0.6091455078125,-0.65625,-0.609375,-0.562392578125,-0.59375,-0.59375,-0.625,-0.625
-0.609375,-0.5936376953125,-0.6093310546875,-0.65625,-0.608251953125,-0.5624072265625,-0.59375,-0.59375,-0.624951171875,-0.625
-0.609375,-0.59208984375,-0.6092578125,-0.65625,-0.609208984375,-0.562080078125,-0.59375,-0.5900830078125,-0.62458984375,-0.625
-0.6089697265625,-0.59375,-0.609375,-0.65625,-0.60810546875,-0.5625,-0.5934765625,-0.592763671875,-0.6249365234375,-0.625
-0.608857421875,-0.593134765625,-0.6088671875,-0.6561328125,-0.609375,-0.560439453125,-0.59375,-0.5888330078125,-0.625,-0.625
-0.60326171875,-0.5771875,-0.6089404296875,-0.65625,-0.6075048828125,-0.559677734375,-0.59375,-0.59375,-0.625,-0.625
-0.6090625,-0.5762841796875,-0.6089794921875,-0.656181640625,-0.606484375,-0.561962890625,-0.5927685546875,-0.5913232421875,-0.62451171875,-0.624912109375
-0.6093408203125,-0.5931298828125,-0.60859375,-0.65625,-0.607099609375,-0.5605029296875,-0.5925830078125,-0.592998046875,-0.62060546875,-0.625
-0.602119140625,-0.5937060546875,-0.60857421875,-0.65623046875,-0.6083349609375,-0.5564306640625,-0.59375,-0.5901708984375,-0.609375,-0.625
-0.6013134765625,-0.5934033203125,-0.608798828125,-0.65625,-0.608828125,-0.557197265625,-0.59375,-0.5898095703125,-0.6181982421875,-0.625
-0.607021484375,-0.5934521484375,-0.6054345703125,-0.65625,-0.6078857421875,-0.5599609375,-0.586640625,-0.591484375,-0.624658203125,-0.625
-0.6082177734375,-0.5866552734375,-0.6070947265625,-0.654296875,-0.6079248046875,-0.550439453125,-0.58521484375,-0.589560546875,-0.624912109375,-0.625
-0.60791015625,-0.5934912109375,-0.604765625,-0.656171875,-0.60720703125,-0.55880859375,-0.592587890625,-0.5766650390625,-0.624658203125,-0.624951171875
-0.6056201171875,-0.592861328125,-0.602451171875,-0.655556640625,-0.6051220703125,-0.5623388671875,-0.535224609375,-0.5771142578125,-0.6178125,-0.62384765625
-0.6043701171875,-0.592802734375,-0.6075,-0.655859375,-0.6051318359375,-0.555830078125,-0.57013671875,-0.5578369140625,-0.6229541015625,-0.6183544921875
-0.6036962890625,-0.5900830078125,-0.60029296875,-0.656103515625,-0.6043701171875,-0.5460107421875,-0.576083984375,-0.5803759765625,-0.6244189453125,-0.6022412109375
-0.6065283203125,-0.590810546875,-0.60337890625,-0.65416015625,-0.6002099609375,-0.53267578125,-0.5739208984375,-0.5839697265625,-0.6070751953125,-0.603662109375
-0.6057275390625,-0.589638671875,-0.598203125,-0.636318359375,-0.582158203125,-0.53548828125,-0.574921875,-0.58701171875,-0.622451171875,-0.6138720703125
-0.5966552734375,-0.5899267578125,-0.588623046875,-0.6108837890625,-0.583916015625,-0.554736328125,-0.5753271484375,-0.6023388671875,-0.6183447265625,-0.608740234375
-0.5994873046875,-0.590595703125,-0.5717333984375,-0.6312939453125,-0.5802099609375,-0.5106005859375,-0.5691357421875,-0.6070556640625,-0.62279296875,-0.600009765625
-0.60583984375,-0.5456005859375,-0.558623046875,-0.63921875,-0.587236328125,-0.527900390625,-0.57583984375,-0.6060107421875,-0.6213134765625,-0.6180810546875
-0.6054931640625,-0.576318359375,-0.5784033203125,-0.6359033203125,-0.590498046875,-0.485703125,-0.5685205078125,-0.599892578125,-0.616533203125,-0.6007861328125
-0.5280224609375,-0.5668798828125,-0.5754296875,-0.63615234375,-0.5736279296875,-0.449599609375,-0.5889990234375,-0.602119140625,-0.5854736328125,-0.6106494140625
-0.57232421875,-0.5671337890625,-0.5475439453125,-0.634580078125,-0.5690673828125,-0.5004736328125,-0.5668310546875,-0.60369140625,-0.559638671875,-0.61033203125
-0.585439453125,-0.5854931640625,-0.5264794921875,-0.6051318359375,-0.5570361328125,-0.410439453125,-0.5616455078125,-0.6037158203125,-0.5991015625,-0.6041748046875
-0.5542236328125,-0.6037158203125,-0.526474609375,-0.6146337890625,-0.559951171875,-0.39318359375,-0.5330419921875,-0.53341796875,-0.5931494140625,-0.54708984375
-0.5693701171875,-0.58951171875,-0.5295068359375,-0.633291015625,-0.5705712890625,-0.427880859375,-0.485498046875,-0.5521826171875,-0.6068115234375,-0.5996533203125
-0.5339013671875,-0.567470703125,-0.4734033203125,-0.61921875,-0.5464208984375,-0.4790478515625,-0.5242529296875,-0.515732421875,-0.5641796875,-0.6317041015625
-0.553203125,-0.5112353515625,-0.542119140625,-0.6241259765625,-0.531015625,-0.4344677734375,-0.515341796875,-0.6013037109375,-0.53455078125,-0.650830078125
