0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014906824851327168,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036024451256777557,0.0,0.0
0.0,0.0,0.007824274082890935,0.0,0.0,0.0036914653844426462,0.0,0.0,0.0,0.0
0.0,0.003441280788889171,0.001352522108138348,0.0,0.0321706136066875,0.002846376395597239,0.0,0.0,0.0015023313921286923,0.0
0.0,0.04110151380722745,0.003221844702213075,0.0,0.0045499088360277185,0.015918340709275162,0.0,0.07963308403029674,0.011063425164333703,0.0
0.009869041442733817,0.0,0.0,0.0,0.029159545898416184,0.0,0.006716308593723852,0.026519622802734233,0.0015804672242936135,0.0
0.011347695002437107,0.013401576450845294,0.01512675382649465,0.0052946960033763545,0.0,0.040562636187307266,0.0,0.0764098913490461,0.0,0.0
0.18927506375899514,0.09810821281002707,0.008729004662963563,0.0,0.03401420530198114,0.05302479641497278,0.0,0.0,0.0,0.0
0.005789224952832465,0.03475978108571453,0.007287268827808484,0.0025788218853944225,0.08847028591686278,0.009804276752942914,0.01997196651810002,0.039487986573661336,0.008941823458175803,0.0033135513277135387
0.0005920992957042516,0.015594455930961145,0.01610649956592288,0.0,0.05002668168811269,0.04092107878791071,0.018747091293421413,0.014969613816985377,0.05636215209961185,0.0
0.14983896484369552,0.0007011474609157631,0.012155859375070577,0.0006246093749950887,0.020689233398513807,0.09313845214848016,0.0,0.08274196777341558,0.0,0.0
0.18022975131607788,0.005014611419177709,0.01326512443951882,0.0,0.009106878698198699,0.1288194825662781,0.0,0.08331729956628489,0.058262187348379645,0.0
0.059705527558060835,0.004007870604746398,0.05997920199835399,0.0,0.01928541395393457,0.03305443029833831,0.20505937071325836,0.02684006344312151,0.0047199683588489095,0.0
