0,0
0,0
6,50
0,0
0,0
10,46
12,51
10,47
7,47
0,0
10,53
11,46
0,0
10,45
10,47
7,56
14,43
12,49
10,53
8,52
8,50
11,47
10,58
0,0
13,44
0,0
0,0
15,45
12,52
0,0
7,53
9,56
8,54
12,44
11,46
8,55
0,0
0,0
9,49
0,0
0,0
9,43
9,57
0,0
10,58
12,44
7,53
9,50
13,40
10,47
11,55
7,55
0,0
10,51
13,52
0,0
0,0
0,0
0,0
10,42
13,43
11,57
14,51
15,50
14,52
8,48
10,59
9,57
7,56
10,46
11,45
8,55
0,0
0,0
13,52
7,51
10,56
0,0
9,49
8,54
10,49
11,43
6,54
9,55
0,0
12,46
0,0
0,0
8,53
0,0
0,0
9,48
0,0
9,52
12,45
7,58
11,57
7,55
0,0
10,42
0,0
0,0
11,58
10,56
11,53
12,43
0,0
15,43
15,50
12,53
11,49
0,0
9,57
0,0
10,54
0,0
0,0
0,0
0,0
0,0
0,0
11,41
12,40
12,49
7,56
0,0
9,48
6,55
0,0
8,53
6,50
0,0
13,49
5,51
6,55
10,51
14,50
0,0
9,50
0,0
8,59
11,54
0,0
0,0
12,53
9,60
0,0
14,48
12,52
12,46
8,55
0,0
0,0
10,44
13,53
0,0
12,59
10,45
9,54
7,49
11,47
12,56
12,59
0,0
12,43
10,48
9,60
10,51
0,0
6,52
9,50
8,48
0,0
8,52
0,0
8,54
11,53
11,55
0,0
9,57
6,50
9,55
13,56
13,59
7,58
0,0
10,58
8,48
8,51
10,57
9,58
10,53
12,54
13,52
0,0
9,45
0,0
0,0
10,50
0,0
8,56
0,0
8,48
7,56
10,48
11,55
0,0
13,49
0,0
0,0
0,0
12,46
9,54
0,0
14,48
9,50
10,47
9,59
9,52
9,47
7,57
10,59
15,52
0,0
10,50
0,0
8,47
9,45
0,0
12,54
16,51
9,55
0,0
0,0
10,51
0,0
10,46
11,55
0,0
7,54
10,55
11,50
9,57
9,51
9,58
7,52
15,51
8,53
13,55
10,57
11,55
7,57
9,49
9,56
10,59
13,50
12,49
14,50
12,59
0,0
9,53
11,58
0,0
12,54
12,44
11,57
13,52
7,58
11,55
0,0
11,56
0,0
12,57
12,58
0,0
0,0
0,0
12,45
0,0
0,0
0,0
11,56
0,0
0,0
12,51
0,0
10,58
0,0
0,0
11,60
0,0
8,51
8,50
0,0
0,0
0,0
0,0
8,45
0,0
0,0
0,0
9,51
13,48
14,49
11,52
0,0
0,0
10,53
14,49
10,43
12,57
9,59
0,0
9,52
8,46
10,56
13,47
8,58
11,58
0,0
9,43
9,49
0,0
12,44
10,60
0,0
12,45
10,58
0,0
12,56
8,59
0,0
12,54
0,0
13,56
12,42
0,0
10,50
9,52
