1
8
3
0
1
0
0
0
5
0
5
6
0
0
0
0
7
9
7
0
0
7
0
0
2
7
4
0
3
8
6
6
2
2
9
0
8
0
0
0
0
1
0
1
2
9
6
1
9
3
0
4
8
4
3
0
6
8
0
1
5
9
6
1
8
0
6
0
3
0
0
3
