1
0
0
4
17
1
0
0
0
13
1
0
0
0
0
0
10
0
1
0
9
18
14
0
18
0
0
11
13
0
0
0
7
8
0
0
0
0
13
0
0
1
0
0
0
17
0
0
20
0
0
0
17
0
0
0
0
0
0
0
0
0
20
8
7
7
0
20
0
0
0
0
7
0
15
0
0
17
0
0
0
0
2
0
0
0
0
0
0
1
13
0
13
0
0
0
10
0
15
0
