18,14
17,13
16,14
12,19
15,16
19,13
13,20
17,9
13,17
16,13
15,18
16,15
14,17
18,8
18,6
13,20
17,14
18,10
17,7
14,21
14,19
12,21
12,19
15,15
19,11
14,16
15,13
0,0
11,21
17,15
15,12
0,0
15,19
14,13
14,17
14,21
11,19
15,14
14,20
14,16
12,18
14,10
15,18
15,10
13,22
15,19
16,16
13,12
0,0
11,19
0,0
13,17
14,16
15,12
11,21
13,22
13,9
15,10
15,17
15,9
12,17
14,21
13,9
13,12
15,15
13,11
13,18
15,14
12,10
12,8
17,14
13,13
13,10
12,17
12,8
13,14
11,8
11,16
15,14
0,0
17,13
14,14
12,12
0,0
14,12
15,17
12,19
11,13
0,0
11,14
13,20
0,0
14,16
13,22
13,18
11,22
14,18
12,22
10,12
11,21
