17,14
18,13
16,13
12,18
16,16
19,12
12,20
17,10
14,17
16,14
14,18
17,15
14,16
18,9
18,7
13,19
17,13
17,10
17,8
13,21
13,19
12,20
13,19
16,15
19,10
14,15
15,12
0,0
11,20
17,14
15,13
0,0
14,19
14,12
14,18
13,21
11,20
14,14
13,20
15,16
13,18
14,11
15,17
15,11
13,21
14,19
16,15
13,13
0,0
11,18
0,0
14,17
15,16
16,12
11,20
12,22
14,9
15,9
16,17
15,10
12,18
13,21
13,10
13,13
15,16
14,11
13,17
14,14
12,11
12,9
17,13
13,12
13,11
13,17
12,9
14,14
11,9
11,17
16,14
0,0
17,14
13,14
12,11
0,0
15,12
14,17
12,18
12,13
0,0
12,14
13,19
0,0
15,16
13,21
12,18
12,22
14,19
12,21
10,13
11,22
