0,0
0,0
15,15
0,0
0,0
0,0
16,14
13,15
17,16
0,0
16,14
16,17
0,0
0,0
0,0
18,16
17,15
15,16
12,17
17,18
0,0
0,0
0,0
17,15
17,14
14,17
0,0
0,0
0,0
0,0
13,14
0,0
0,0
17,17
15,16
15,15
15,16
0,0
0,0
0,0
0,0
0,0
15,18
0,0
13,15
15,15
0,0
0,0
12,16
0,0
18,16
0,0
0,0
0,0
11,16
13,14
18,15
19,15
12,13
17,14
15,15
0,0
14,15
16,17
12,15
0,0
0,0
12,16
0,0
16,15
0,0
12,16
0,0
16,17
11,16
0,0
14,17
0,0
0,0
0,0
13,17
0,0
19,16
18,15
0,0
0,0
0,0
12,17
0,0
17,18
0,0
10,16
12,18
12,19
12,17
0,0
18,15
19,17
10,17
14,19
